gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,IsSenior
0,0,0,0,-1.2774445836787656,1,0,0,2,0,0,0,0,0,0,1,0,-0.5421344319731216,0.3502879878262925,0,0
0,0,1,1,-0.5851984004382496,1,0,2,1,1,1,1,1,1,2,0,3,-1.5093002860698053,-0.36291704172977374,0,0
1,0,0,0,-1.1552834925186746,1,2,0,0,0,0,0,0,0,0,0,1,-0.43245582996215753,-1.9572004049982372,1,0
1,1,1,1,1.5729808767233588,1,0,1,2,2,2,0,0,0,1,1,0,0.7291402731539627,0.6632228023692763,0,1
1,0,1,1,-0.0965540357978854,1,2,1,2,2,0,0,2,0,0,1,2,0.9850570111795457,-0.5572200893753212,1,0
1,0,1,0,-1.2774445836787656,1,0,0,2,0,2,0,0,0,0,0,3,-0.3011738669490337,0.5263251299954657,0,0
0,0,0,0,0.9214550572028734,1,2,1,2,0,2,0,0,0,1,1,1,0.6477122201458225,0.2915213058436129,0,0
1,0,0,0,1.0843365120829946,1,0,0,0,0,2,2,2,0,0,1,2,-0.003712203919297562,-0.022920339696898693,0,0
0,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,3,0.179085466098976,0.7836162436474007,1,0
0,0,1,0,-1.0331224013585834,1,0,1,0,0,0,0,0,0,0,1,0,0.14751132309581955,0.34542683000985563,0,0
1,0,1,1,0.5142514200025698,1,0,0,2,0,0,2,0,0,2,0,0,-0.33607160395252245,-0.8080683814259895,0,0
0,0,1,1,0.880734693482843,1,2,2,1,1,1,1,1,1,1,1,0,-1.329826210051864,0.30077508708833156,0,0
1,0,1,1,0.758573602322752,1,2,2,1,1,1,1,1,1,1,1,3,-1.3564149620545218,0.30077508708833156,0,0
0,1,1,0,1.6137012404433893,1,2,1,0,2,2,0,2,2,1,0,1,1.3373579752147637,0.8559127430556465,0,1
1,0,1,0,0.47353105628253944,1,0,0,2,2,0,2,0,0,1,1,0,-0.16324471593524553,-0.7571175978226303,0,0
1,0,0,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,0,3,-1.4860351280674797,0.16158714288548015,0,0
0,0,0,0,1.369379058123207,1,2,1,0,0,2,0,2,0,1,1,0,0.9102761461720702,0.6403206080556669,0,0
1,0,1,1,1.4508197855632678,0,1,0,2,2,0,0,2,0,1,0,3,-0.6634456129852487,-0.4453879579615029,0,0
0,0,0,0,-0.055833672077855064,1,0,2,1,1,1,1,1,1,2,0,1,-1.4577845790646555,0.7665416806526641,0,0
0,1,0,0,-0.46303730927815856,1,2,1,0,0,0,0,2,2,0,1,0,1.0182929511828682,-1.8744983615895667,0,1
1,0,0,1,-0.46303730927815856,1,2,1,2,0,0,0,0,0,0,0,2,0.5180920541328647,0.30077508708833156,0,0
0,0,1,1,0.9214550572028734,1,2,0,2,0,2,2,2,2,2,1,0,0.6759627691486464,0.3087782244186665,0,0
1,0,0,0,-0.9516816739185228,0,1,0,0,0,0,0,2,0,0,1,1,-0.9991286070188055,-0.4662696361525761,1,0
1,1,1,0,1.5729808767233588,1,2,1,2,2,2,2,2,2,2,1,0,1.6713791722481544,0.9033653386472676,0,1
0,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,2,0,1,2,0.5430190091353566,0.9091416635708889,1,0
1,0,1,1,-0.4223169455581282,1,0,2,1,1,1,1,1,1,1,0,3,-1.4893587220678117,0.20306187108574744,0,0
0,0,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4694171580658184,-2.031087727422618,1,0
0,0,0,0,1.1657772395230555,1,2,1,0,0,2,2,2,2,2,1,2,1.3905354792200795,0.7004399832818805,1,0
0,0,1,0,1.4100994218432374,1,2,0,0,2,2,2,2,2,2,0,0,0.7108605061521354,0.6050973511824009,0,0
0,1,0,0,-0.748079855318371,1,0,1,2,2,0,0,0,0,0,0,2,0.46823814412788106,0.30077508708833156,0,1
1,0,1,0,1.0843365120829946,1,2,1,2,2,2,2,2,0,0,1,2,1.395520870220578,0.6721847370217221,1,0
1,1,1,0,-0.46303730927815856,1,0,1,0,0,2,0,2,0,0,0,0,0.7241548821534641,-3.596849822134997,0,1
1,0,0,0,-1.1552834925186746,0,1,0,2,2,0,2,0,0,0,0,3,-0.7432118689932226,0.30077508708833156,0,0
0,0,0,0,-1.1960038562387048,1,0,1,0,0,0,0,2,2,0,1,2,0.8205391081630994,-1.0262450833746914,1,0
1,0,1,0,1.5322605130033284,1,2,2,1,1,1,1,1,1,2,0,0,-1.3464441800535252,0.30077508708833156,0,0
0,0,0,0,-1.1960038562387048,1,0,1,0,2,0,2,2,2,0,1,2,1.1013828011911744,-0.3219052379032151,1,0
1,1,0,0,-0.46303730927815856,1,0,2,1,1,1,1,1,1,1,0,0,-1.4710789550659844,0.18825817254371416,0,1
1,0,0,0,-0.5037576729981889,1,0,2,1,1,1,1,1,1,0,1,1,-1.5009913010689746,-0.09770512964276282,0,0
1,0,1,1,-0.4223169455581282,1,0,2,1,1,1,1,1,1,1,0,0,-1.479387940066815,0.3767916445737932,0,0
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,2,0,1,3,-0.3011738669490337,0.5263251299954657,1,0
0,0,0,0,1.247217966963116,1,0,2,1,1,1,1,1,1,2,1,3,-1.4677553610656522,0.30077508708833156,0,0
0,0,1,1,1.5322605130033284,1,0,2,1,1,1,1,1,1,2,0,0,-1.4943441130683104,0.30077508708833156,0,0
1,0,0,0,-0.7888002190384014,1,0,1,0,2,2,0,0,0,0,1,2,0.4998122871310375,0.99788006769684,1,0
0,0,0,0,-1.1145631287986442,1,0,1,0,0,0,0,2,0,0,0,2,0.5131066631323666,0.014824698027132354,0,0
0,0,1,1,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,1,1.7162476912526399,0.94435239727187,0,0
0,0,0,0,-0.7888002190384014,0,1,0,0,2,0,0,0,0,0,1,2,-1.1004982240289392,0.039049374283751034,0,0
1,0,1,0,1.1657772395230555,1,0,1,0,2,2,2,0,2,0,0,1,0.9767480261787151,0.5781381071817663,0,0
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,2,-1.4660935640654862,-2.023047977174219,0,0
0,1,1,0,0.9621754209229036,1,2,1,0,0,0,2,0,0,0,1,0,0.4017662641212361,0.18430258468813443,0,1
0,0,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,0,3,-1.4827115340671475,0.9337938728895039,0,0
1,0,0,0,0.10704778280226633,1,2,0,2,0,0,0,0,0,2,0,3,-0.3161300399505289,-2.508142274217173,0,0
0,0,1,0,-0.5851984004382496,0,1,0,0,0,2,0,2,0,0,1,2,-0.8545522680043529,0.7358143446451112,1,0
1,0,1,0,1.6137012404433893,1,2,0,0,2,2,0,2,2,2,0,0,0.5779167461388456,0.5881861699714253,0,0
0,1,0,0,0.6771328748826912,1,2,1,2,2,2,2,0,2,1,0,0,1.2708860952081187,0.45266860098413664,0,1
0,0,1,0,0.47353105628253944,1,2,1,2,2,2,2,0,0,0,1,1,1.0083221691818711,0.10743896098917768,0,0
0,1,1,0,-1.1960038562387048,1,0,1,0,0,0,2,2,0,0,1,3,0.6360796411446599,-0.682104062689637,1,1
0,0,1,1,0.18848851024232702,1,2,1,0,2,2,0,0,2,0,1,2,1.0099839661820376,-0.10945086471069705,0,0
1,0,1,0,1.1657772395230555,1,2,0,0,2,2,0,2,2,1,1,2,0.4998122871310375,0.39157593044684597,0,0
1,0,1,0,1.5322605130033284,1,2,0,2,0,2,2,0,2,2,1,1,0.33363258711442517,0.48806449285830567,0,0
0,1,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.16911468409797886,0.7712051065952846,1,1
0,0,0,0,0.35136996512244845,1,0,2,1,1,1,1,1,1,0,0,2,-1.4727407520661506,0.8730881471313616,0,0
1,0,1,1,1.5322605130033284,1,2,0,2,2,2,2,0,2,1,0,0,0.4516201741262198,0.5137335392147313,0,0
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,2,0,0,1,3,-0.3726311379561772,0.4838303247296155,1,0
1,0,0,0,0.758573602322752,1,0,2,1,1,1,1,1,1,1,0,2,-1.517609271070636,0.30077508708833156,0,0
0,0,1,1,0.3920903288424788,1,0,2,1,1,1,1,1,1,2,0,3,-1.4876969250676457,0.9285771214780321,0,0
0,0,1,1,1.5322605130033284,1,2,1,2,2,2,2,0,0,2,0,0,0.9684390411778845,0.7199603380521311,1,0
1,0,0,0,0.6364125111626608,1,0,2,1,1,1,1,1,1,1,0,0,-1.4893587220678117,0.30077508708833156,0,0
1,0,1,1,1.4508197855632678,1,2,1,2,2,2,2,2,2,2,1,2,1.608230886241842,0.8838663290609411,1,0
0,0,0,0,0.6364125111626608,1,2,2,1,1,1,1,1,1,2,0,1,-1.3547531650543558,0.30077508708833156,0,0
0,1,1,0,-0.2594354906780068,1,0,1,0,2,0,0,0,2,0,0,2,0.6709773781481484,-1.5182707276048326,1,1
1,0,1,0,-0.8702409464784621,1,2,1,0,2,0,0,0,0,0,1,0,0.5230774451333633,0.9629195649202205,1,0
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.5109620830699715,-2.8271685845746872,1,0
0,0,0,0,-0.21871512695797646,1,0,2,1,1,1,1,1,1,1,0,3,-1.51594747407047,0.419460759754811,0,0
0,1,0,0,0.5549717837226001,1,0,1,0,2,2,0,2,0,1,1,0,0.8820255971692458,0.13000940540544073,0,1
1,0,0,0,-1.2774445836787656,1,0,0,0,0,2,0,0,0,0,1,3,-0.5022513039691348,0.38403080001014156,1,0
0,0,0,0,0.5549717837226001,1,0,0,0,0,2,2,0,0,2,0,1,-0.34604238595351905,-0.933189504622267,1,0
1,0,1,1,-0.30015585439803716,1,0,2,1,1,1,1,1,1,0,1,3,-1.51594747407047,0.3458016053430324,0,0
1,0,0,0,-1.1552834925186746,1,0,1,0,0,0,0,2,2,0,1,2,0.787303168159777,-0.03491111789460625,1,0
1,0,0,0,-0.7888002190384014,1,0,2,1,1,1,1,1,1,2,0,3,-1.4960059100684764,-0.710790822903218,0,0
1,0,1,0,-0.055833672077855064,1,0,0,2,2,2,2,0,2,1,1,1,0.356897745116751,-0.9885466377606822,0,0
0,0,1,1,-0.38159658183809786,1,2,1,0,0,0,0,2,0,0,1,2,0.6310942501441613,-3.811504074552648,0,0
0,0,0,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,0,3,-1.5076384890696393,0.6483823312686262,0,0
0,0,0,0,1.3286586944031769,1,2,2,1,1,1,1,1,1,2,0,0,-1.2716633150460497,0.30077508708833156,0,0
1,1,0,0,-0.4223169455581282,1,2,1,0,0,0,2,2,0,0,1,0,0.8554368451665879,-2.589396822357835,1,1
0,0,1,1,0.9214550572028734,1,0,2,1,1,1,1,1,1,1,0,1,-1.51594747407047,1.0046890810987572,0,0
1,0,1,0,-0.9516816739185228,1,0,1,0,2,2,2,2,0,0,1,3,1.0000131841810405,0.9610985371190783,1,0
1,0,1,1,-1.0331224013585834,1,0,1,0,0,0,0,0,0,0,1,0,0.1724382780983114,0.4799058850564016,1,0
0,0,1,1,0.10704778280226633,0,1,0,0,0,0,2,2,0,1,0,3,-0.7930657789982063,0.30077508708833156,0,0
1,0,0,0,-1.0738427650786138,1,0,0,2,0,2,2,2,2,2,1,3,0.5147684601325326,0.3976424696214446,0,0
0,0,0,0,-1.2774445836787656,1,0,0,2,0,0,0,0,0,0,1,1,-0.5371490409726233,0.35103376528223146,1,0
1,0,0,0,-0.62591876415828,1,0,1,0,0,0,0,0,0,0,1,2,0.2006888271011353,0.30077508708833156,0,0
1,0,1,1,-0.9109613101984924,1,0,0,0,0,2,0,2,0,0,0,3,-0.15161213693408263,0.5562170537704477,0,0
1,0,0,1,-0.7073594915983407,1,0,0,0,0,2,2,0,0,1,0,1,-0.31779183695069496,0.9490778522133532,0,0
0,1,0,0,0.3106496014024181,0,1,0,2,2,0,0,2,2,0,1,2,-0.29785027294870164,-1.6307011563378813,1,1
0,0,1,1,-0.7888002190384014,1,0,0,2,0,0,2,0,0,1,0,0,-0.35268957395418365,0.78892287586307,0,0
1,0,1,0,-0.13727439951791576,1,2,1,0,2,0,0,0,0,0,1,0,0.5114448661322006,-1.2617416659591196,1,0
0,0,0,0,-1.1960038562387048,1,2,1,0,0,0,0,0,0,0,1,2,0.356897745116751,-1.419399937130154,1,0
0,1,1,0,1.0436161483629645,1,2,1,0,0,0,2,2,2,0,1,0,1.1844726511994805,0.581400012405475,0,1
0,0,0,0,0.5142514200025698,1,0,0,2,2,0,2,0,0,1,1,1,-0.07350767792627502,-0.5834445836799315,0,0
0,0,1,1,1.6137012404433893,1,2,0,2,2,2,2,0,0,2,1,0,0.18905624809997262,0.4523318173312778,0,0
1,0,1,1,1.4508197855632678,1,2,1,2,2,0,0,0,0,1,1,0,0.6892571451499756,0.5676879590080347,0,0
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,0,-1.481049737066981,-2.059747056066256,1,0
0,0,1,1,0.22920887396235737,1,0,0,2,2,0,0,0,0,0,0,2,-0.3410569949530208,-1.742160580299407,0,0
1,0,0,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,0,3,-1.462769970065154,0.22655452262760467,0,0
1,0,0,0,-0.8702409464784621,1,0,2,1,1,1,1,1,1,0,0,3,-1.4760643460664828,-1.5577075009375954,0,0
0,1,1,0,-0.5037576729981889,1,0,1,0,0,0,0,2,2,1,1,0,0.8720548151682491,-3.48718158603934,0,1
1,0,1,0,1.6137012404433893,1,2,1,0,2,2,0,2,2,2,1,0,1.330710787214099,0.8432336110252658,0,0
0,0,1,0,-1.1960038562387048,1,2,1,0,0,0,0,0,0,0,1,1,0.3319707901142591,-1.2142671659172353,1,0
1,0,0,0,-0.38159658183809786,1,2,1,0,0,2,2,2,2,0,1,3,1.3057838322116073,-0.9211454434857407,1,0
1,0,0,0,0.3106496014024181,1,0,0,0,0,0,2,0,0,0,1,2,-0.45405919096431707,-1.680605446418432,0,0
1,1,1,0,1.2064976032430856,1,2,1,0,2,0,0,0,2,0,1,0,0.8321716871642622,0.5556096615370067,0,1
0,0,0,1,-0.4223169455581282,1,0,2,1,1,1,1,1,1,0,1,2,-1.4694171580658184,0.3207601309674185,0,0
0,0,0,0,-0.8702409464784621,1,0,0,2,0,2,0,0,2,0,0,0,-0.023653767921291324,0.8264603431546639,0,0
1,1,1,0,-1.0331224013585834,1,2,1,0,0,0,0,0,0,0,1,2,0.33529438411459117,0.36546635158966634,0,1
0,0,0,0,-0.7888002190384014,1,2,1,2,2,0,0,2,0,0,1,2,1.0598378761870213,0.30077508708833156,1,0
1,1,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4860351280674797,-2.0722856041739153,1,1
0,0,0,0,0.26992923768238775,1,2,1,0,2,2,0,2,2,0,1,2,1.285842268209614,0.07800044957555748,1,0
1,0,1,0,-1.1960038562387048,0,1,0,0,0,0,0,0,0,0,0,3,-1.3215172250510334,0.8768406911600837,0,0
1,0,0,0,1.0436161483629645,1,0,2,1,1,1,1,1,1,2,0,1,-1.477726143066649,0.30077508708833156,0,0
1,0,0,1,-1.0738427650786138,1,2,2,1,1,1,1,1,1,0,0,3,-1.2766487060465481,-4.3341266698979615,0,0
0,0,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,2,-1.491020519067978,-2.7332953080327056,1,0
0,0,1,0,-0.4223169455581282,1,0,0,0,2,2,0,0,0,0,1,3,-0.33440980695235617,0.30077508708833156,0,0
1,0,1,0,-0.748079855318371,0,1,0,0,0,0,0,2,2,0,0,2,-0.6119299059800988,0.7327653799780034,1,0
1,0,1,1,1.2879383306831464,1,2,1,0,0,2,0,0,2,1,0,1,0.8471278601657574,0.5553058270172453,0,0
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,2,-1.4893587220678117,-2.7251826794576077,1,0
1,0,0,0,-1.0738427650786138,1,0,2,1,1,1,1,1,1,0,0,3,-1.4660935640654862,0.30077508708833156,0,0
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,2,0,0,2,0.4931650991303729,0.890408335710015,1,0
1,0,0,1,0.26992923768238775,1,2,2,1,1,1,1,1,1,1,0,0,-1.3065610520495383,0.9922029784577805,0,0
0,0,0,0,-0.5037576729981889,1,0,2,1,1,1,1,1,1,1,0,3,-1.504314895069307,0.0954786140500198,0,0
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,2,0,0,0,1,2,0.37019212111808014,0.8477803492921737,1,0
1,0,1,0,-1.2774445836787656,1,0,1,0,0,2,0,0,0,0,0,2,0.3801629031190768,0.8574863905325606,1,0
1,0,1,0,1.2879383306831464,1,2,0,2,0,0,0,2,0,1,1,1,0.046141706085686136,0.22359502157309905,0,0
1,0,0,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.5126238800701375,-2.836156174181261,1,0
0,0,1,0,0.5549717837226001,1,0,0,0,2,0,0,2,2,0,1,1,0.14418772909548702,-0.3131764197470485,0,0
0,1,1,1,-0.1779947632379461,0,1,0,0,2,0,0,0,2,1,1,2,-0.8528904710041867,0.30077508708833156,0,1
0,0,1,0,0.025607055362205634,1,0,2,1,1,1,1,1,1,0,0,3,-1.4860351280674797,0.7355606190182619,0,0
1,0,1,1,0.26992923768238775,1,0,0,2,2,2,0,0,0,1,0,2,-0.16490651293541178,-1.1321368143645407,0,0
0,0,1,0,0.3920903288424788,1,2,1,0,0,2,2,0,0,0,1,2,0.6493740171459885,-0.08321435094350453,1,0
0,0,0,0,-1.2774445836787656,1,0,0,0,2,0,0,0,0,0,1,2,-0.5371490409726233,0.35103376528223146,0,0
0,0,0,0,-1.0331224013585834,1,0,1,0,0,0,0,2,0,0,1,2,0.4732235351283796,0.4640522766015412,1,0
1,1,1,0,1.5322605130033284,1,0,1,2,2,2,0,2,2,2,0,1,1.3489905542159264,0.8491403493228489,0,1
1,0,0,0,1.3286586944031769,1,2,2,1,1,1,1,1,1,2,1,0,-1.3181936310507012,0.30077508708833156,0,0
1,0,0,0,-1.2774445836787656,1,0,0,2,0,0,0,0,0,0,0,2,-0.4989277099688025,0.38475184158365716,0,0
1,0,1,0,-0.5851984004382496,1,2,1,0,0,0,0,2,2,0,1,2,0.9966895901807084,0.30077508708833156,0,0
1,0,1,0,-0.3408762181180675,1,2,1,0,0,0,0,2,2,0,1,2,0.9385266951748941,-1.3057035046528525,0,0
1,0,0,0,1.247217966963116,1,2,0,2,0,2,2,0,2,2,1,0,0.2372483611047903,0.25198034216712417,0,0
0,0,0,1,0.47353105628253944,1,2,0,0,2,0,0,2,2,1,1,3,0.42503142212356193,-0.14370356064917184,0,0
1,0,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,1,2,-1.4926823160681442,0.6778462506830402,0,0
0,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.18240906009930805,0.784099830094041,1,0
0,0,1,1,0.18848851024232702,1,2,1,0,0,0,0,2,2,0,1,2,1.0133075601823696,-0.22386012129320798,0,0
0,1,0,0,-0.9109613101984924,1,0,1,0,0,2,0,0,2,0,1,1,0.6593447991469852,0.9501021768799804,1,1
1,0,0,0,0.06632741908223598,0,1,0,0,0,0,0,0,0,0,1,0,-1.3198554280508674,0.9429097718586075,0,0
1,0,1,0,0.10704778280226633,0,1,0,2,0,2,0,2,2,1,0,1,-0.3859255139575061,-2.451260397361321,0,0
0,0,1,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,0,2,-1.4827115340671475,0.9687648646366311,0,0
0,1,1,0,0.26992923768238775,1,2,1,0,0,0,2,2,2,0,1,2,1.2127232002023045,0.05921373324470325,0,1
1,1,1,0,0.43281069256250915,1,0,1,0,2,2,0,2,2,1,1,0,1.1894580421999785,0.19525192549206813,0,1
0,0,1,1,-0.62591876415828,1,2,2,1,1,1,1,1,1,0,0,3,-1.3514295710540236,0.11501918637771494,1,0
0,0,1,0,1.1657772395230555,1,2,2,1,1,1,1,1,1,2,0,0,-1.3115464430500368,0.30077508708833156,0,0
0,0,1,0,0.6771328748826912,1,2,0,2,2,2,0,0,2,1,0,2,0.23392476710445778,-0.14309241278735957,0,0
1,0,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,1,0,3,-1.4976677070686424,0.30077508708833156,0,0
0,0,1,1,1.2879383306831464,0,1,0,0,2,2,2,0,2,2,0,2,-0.49560411596847015,-0.28110560791658357,0,0
1,0,0,0,-1.1960038562387048,1,0,1,0,0,0,0,0,0,0,1,3,0.16080569909714826,-1.760466873884166,0,0
1,0,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,2,-1.4960059100684764,-2.7580357189955564,0,0
1,0,1,0,0.3106496014024181,1,0,1,0,2,2,0,0,0,1,0,2,0.53304822713436,-0.3314482386592484,0,0
0,0,0,1,-1.2774445836787656,1,0,0,2,2,0,2,0,0,0,1,2,-0.1582593249347472,0.6285285658224351,1,0
1,0,0,0,-0.9924020376385531,1,2,1,0,0,0,0,0,2,0,1,2,0.7241548821534641,0.708554647521858,1,0
0,1,1,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.4594463760648215,-2.007159829123027,1,1
0,1,1,0,0.06632741908223598,1,0,0,0,0,2,2,2,0,1,0,0,-0.018668376920792765,-1.6388475027401161,0,1
0,0,1,0,-1.2774445836787656,0,1,0,0,0,0,0,0,2,0,0,2,-0.9891578250178088,-0.12974079833034952,0,0
0,0,0,0,0.26992923768238775,0,1,0,0,0,2,0,2,2,0,1,2,-0.46569176996548,-1.9386308235070444,1,0
0,1,1,0,1.0436161483629645,1,0,1,2,2,0,2,2,2,1,1,1,1.3539759452164248,0.6667628553236584,1,1
1,0,1,1,0.5142514200025698,1,0,2,1,1,1,1,1,1,2,0,2,-1.5142856770703037,0.9665517021883268,0,0
1,1,0,0,-1.0738427650786138,1,0,1,2,0,0,0,2,0,0,1,0,0.677624566148813,0.4257069514927152,1,1
1,0,0,0,0.43281069256250915,1,0,1,2,2,2,2,0,0,1,1,1,0.8604222361670865,0.03291991757423864,0,0
1,0,1,1,0.35136996512244845,1,0,2,1,1,1,1,1,1,2,1,3,-1.4876969250676457,0.9558190854338245,0,0
1,0,0,0,-1.1145631287986442,1,0,1,0,2,0,0,0,0,0,1,2,0.32864719611392706,0.011166027241498858,0,0
1,0,0,0,1.6137012404433893,0,1,0,2,0,2,2,2,2,2,1,1,-0.11837619693076015,0.222323977838648,0,0
1,0,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,1,0,3,-1.4893587220678117,0.7521699334890085,0,0
1,0,1,1,-0.9516816739185228,1,0,0,0,2,0,2,0,0,0,0,3,-0.3310862129520241,0.27194624725101335,0,0
1,1,1,0,1.6137012404433893,1,2,0,0,0,2,0,2,2,2,1,1,0.28876406810994004,0.4900126938865754,0,1
0,0,1,0,0.025607055362205634,1,0,0,0,0,0,2,0,0,1,1,3,-0.4424266119631542,0.30077508708833156,0,0
0,0,1,0,1.6137012404433893,1,2,1,2,0,0,0,0,0,2,0,0,0.5214156481331973,0.5787319728133384,0,0
1,0,1,0,-0.4223169455581282,1,0,0,2,0,0,2,0,0,0,1,2,-0.3510277769540174,0.30077508708833156,1,0
0,0,1,0,1.5322605130033284,1,2,1,0,2,2,2,2,2,1,1,2,1.4869197052297147,0.8653176953744893,1,0
1,0,1,1,-0.46303730927815856,1,2,1,0,2,2,0,2,2,0,0,2,1.3174164112127704,-1.542735864724258,1,0
1,0,0,0,-0.7073594915983407,1,0,1,0,0,2,0,2,0,0,0,2,0.682609957149311,0.30077508708833156,0,0
1,1,1,0,-0.13727439951791576,1,2,1,0,0,0,2,0,0,0,1,2,0.4831943171293762,-1.0101219733316518,0,1
0,0,1,1,-0.7073594915983407,1,0,0,0,2,2,2,2,2,0,0,0,0.39013368512007346,0.30077508708833156,0,0
1,1,1,1,1.5729808767233588,1,2,1,2,2,0,0,2,2,0,1,1,1.3406815692150957,0.8520806862001924,1,1
1,1,0,0,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,0,-1.3082228490497045,0.30077508708833156,0,1
0,0,1,0,-0.5444780367182193,1,2,1,0,0,0,0,2,0,0,1,2,0.7341256641544608,0.30077508708833156,0,0
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4993295040688086,-2.7748760544756292,0,0
0,0,0,0,-1.2774445836787656,1,0,1,0,2,0,0,0,0,0,1,2,0.36354493311741554,0.8470996550473522,1,0
0,0,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,0,2,-0.6385186579827569,0.9335857245163393,0,0
0,1,1,1,-0.8702409464784621,1,2,1,0,0,2,0,0,0,0,1,1,0.4433111891253892,0.949282801103157,0,1
0,0,0,0,-0.8295205827584317,1,0,2,1,1,1,1,1,1,1,0,3,-1.5109620830699715,-1.2322608586766444,0,0
0,0,1,0,1.5322605130033284,1,2,1,0,2,2,2,2,2,2,1,2,1.5201556452330371,0.8735303544770793,0,0
0,1,1,0,-0.5037576729981889,1,2,1,0,0,2,0,2,0,0,0,2,0.8654076271675846,-2.324483302266324,1,1
0,0,0,0,-0.38159658183809786,1,0,2,1,1,1,1,1,1,0,1,0,-1.477726143066649,0.32497749963826494,0,0
1,1,0,0,0.6771328748826912,1,2,0,2,2,2,2,0,2,2,0,1,0.5513279941361872,0.10791441219607788,0,1
0,0,1,1,-1.1552834925186746,1,2,1,0,2,0,0,2,2,0,1,2,1.1030445981913404,0.015346274268968632,1,0
1,0,0,0,-0.015113308357824713,1,2,1,2,2,0,2,2,2,0,1,1,1.4420511862252297,-0.16346015200441483,1,0
1,0,0,1,-1.2367242199587352,1,0,0,0,0,0,0,0,2,0,1,2,-0.31446824295036285,0.30077508708833156,0,0
1,1,1,0,1.4915401492832983,0,1,0,2,2,0,0,2,2,2,0,1,-0.2729233179462098,0.061207985190757805,0,1
1,0,0,0,-1.0738427650786138,1,0,1,0,0,0,0,2,0,0,1,1,0.5230774451333633,0.30331962170099785,1,0
0,0,1,1,-0.3408762181180675,1,0,2,1,1,1,1,1,1,2,1,3,-1.4976677070686424,0.39977484445120265,0,0
0,0,0,0,-0.015113308357824713,1,2,1,0,2,2,0,2,2,1,1,1,1.3057838322116073,-0.1715991079271673,0,0
0,0,0,0,-0.21871512695797646,1,0,0,2,2,0,0,0,0,2,0,0,-0.3958962959585028,0.30077508708833156,0,0
0,1,1,0,-0.21871512695797646,1,2,1,2,0,0,2,2,2,0,1,0,1.3140928172124378,-0.5370869982210384,1,1
1,0,0,0,1.0436161483629645,1,2,1,0,0,0,2,0,0,0,0,0,0.5280628361338618,0.3547543325453815,0,0
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,3,0.21896859410296257,0.7992143189803884,1,0
0,0,1,1,-0.5851984004382496,1,2,2,1,1,1,1,1,1,2,1,1,-1.3331498040521963,0.32650668912644654,0,0
0,0,1,1,0.5956921474426305,1,0,2,1,1,1,1,1,1,2,1,0,-1.4444902030633266,0.30077508708833156,0,0
0,0,1,1,1.5322605130033284,1,2,1,0,2,2,2,2,2,2,1,2,1.5101848632320405,0.8664314634852852,0,0
0,0,0,0,-0.7888002190384014,1,2,1,0,2,2,2,0,0,0,0,2,0.8188773111629334,0.30077508708833156,1,0
0,0,1,1,0.14776814652229667,1,0,0,2,0,0,0,0,0,0,0,1,-0.45572098796448335,0.30077508708833156,0,0
