gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,1,1,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.4594463760648215,-0.8656302336730172,1
0,1,1,0,0.06632741908223598,1,0,0,0,0,2,2,2,0,1,0,0,-0.018668376920792765,-0.8057962673654013,0
0,0,1,0,-1.2774445836787656,0,1,0,0,0,0,0,0,2,0,0,2,-0.9891578250178088,-0.12167693577744011,0
0,0,0,0,0.26992923768238775,0,1,0,0,0,2,0,2,2,0,1,2,-0.46569176996548,-0.856099159393928,1
0,1,1,0,1.0436161483629645,1,0,1,2,2,0,2,2,2,1,1,1,1.3539759452164248,0.9479213999870195,1
1,0,1,1,0.5142514200025698,1,0,2,1,1,1,1,1,1,2,0,2,-1.5142856770703037,1.6288637068152843,0
1,1,0,0,-1.0738427650786138,1,0,1,2,0,0,0,2,0,0,1,0,0.677624566148813,0.530672148213557,1
1,0,0,0,0.43281069256250915,1,0,1,2,2,2,2,0,0,1,1,1,0.8604222361670865,0.03346777332106814,0
1,0,1,1,0.35136996512244845,1,0,2,1,1,1,1,1,1,2,1,3,-1.4876969250676457,1.6007999881046326,0
1,0,0,0,-1.1145631287986442,1,0,1,0,2,0,0,0,0,0,1,2,0.32864719611392706,0.011228600003193237,0
1,0,0,0,1.6137012404433893,0,1,0,2,0,2,2,2,2,2,1,1,-0.11837619693076015,0.24897595285380827,0
1,0,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,1,0,3,-1.4893587220678117,1.1215987535170902,0
1,0,1,1,-0.9516816739185228,1,0,0,0,2,0,2,0,0,0,0,3,-0.3310862129520241,0.31251644804773654,0
1,1,1,0,1.6137012404433893,1,2,0,0,0,2,0,2,2,2,1,1,0.28876406810994004,0.6323369405238423,0
0,0,1,0,0.025607055362205634,1,0,0,0,0,0,2,0,0,1,1,3,-0.4424266119631542,-1.0467206449757127,0
0,0,1,0,1.6137012404433893,1,2,1,2,0,0,0,0,0,2,0,0,0.5214156481331973,0.7837751207360381,0
1,0,1,0,-0.4223169455581282,1,0,0,2,0,0,2,0,0,0,1,2,-0.3510277769540174,-1.5719887385788534,1
0,0,1,0,1.5322605130033284,1,2,1,0,2,2,2,2,2,1,1,2,1.4869197052297147,1.3757607342928033,1
1,0,1,1,-0.46303730927815856,1,2,1,0,2,2,0,2,2,0,0,2,1.3174164112127704,-0.7862046146806069,1
1,0,0,0,-0.7073594915983407,1,0,1,0,0,2,0,2,0,0,0,2,0.682609957149311,-1.5116252681446214,0
1,1,1,0,-0.13727439951791576,1,2,1,0,0,0,2,0,0,0,1,2,0.4831943171293762,-0.6358254427216432,0
0,0,1,1,-0.7073594915983407,1,0,0,0,2,2,2,2,2,0,0,0,0.39013368512007346,-1.570400226199005,0
1,1,1,1,1.5729808767233588,1,2,1,2,2,0,0,2,2,0,1,1,1.3406815692150957,1.3445199908224552,1
1,1,0,0,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,0,-1.3082228490497045,-1.0070078354795076,0
0,0,1,0,-0.5444780367182193,1,2,1,0,0,0,0,2,0,0,1,2,0.7341256641544608,-1.1886277509088194,0
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4993295040688086,-0.9376427948928026,0
0,0,0,0,-1.2774445836787656,1,0,1,0,2,0,0,0,0,0,1,2,0.36354493311741554,1.3328709000369017,1
0,0,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,0,2,-0.6385186579827569,1.5436135424300972,0
0,1,1,1,-0.8702409464784621,1,2,1,0,0,2,0,0,0,0,1,1,0.4433111891253892,1.5838558560529186,0
0,0,0,0,-0.8295205827584317,1,0,2,1,1,1,1,1,1,1,0,3,-1.5109620830699715,-0.7083675080680447,0
0,0,1,0,1.5322605130033284,1,2,1,0,2,2,2,2,2,2,1,2,1.5201556452330371,1.395352386977598,0
0,1,1,0,-0.5037576729981889,1,2,1,0,0,2,0,2,0,0,0,2,0.8654076271675846,-0.9021660184095259,1
0,0,0,0,-0.38159658183809786,1,0,2,1,1,1,1,1,1,0,1,0,-1.477726143066649,0.38399950514090586,0
1,1,0,0,0.6771328748826912,1,2,0,2,2,2,2,0,2,2,0,1,0.5513279941361872,0.11395240056671065,0
0,0,1,1,-1.1552834925186746,1,2,1,0,2,0,0,2,2,0,1,2,1.1030445981913404,0.01546463301612179,1
1,0,0,0,-0.015113308357824713,1,2,1,2,2,0,2,2,2,0,1,1,1.4420511862252297,-0.15079966274132392,1
1,0,0,1,-1.2367242199587352,1,0,0,0,0,0,0,0,2,0,1,2,-0.31446824295036285,-1.6413537791655584,0
1,1,1,0,1.4915401492832983,0,1,0,2,2,0,0,2,2,2,0,1,-0.2729233179462098,0.06312000441156801,0
1,0,0,0,-1.0738427650786138,1,0,1,0,0,0,0,2,0,0,1,1,0.5230774451333633,0.354347274050406,1
0,0,1,1,-0.3408762181180675,1,0,2,1,1,1,1,1,1,2,1,3,-1.4976677070686424,0.49148884284396793,0
0,0,0,0,-0.015113308357824713,1,2,1,0,2,2,0,2,2,1,1,1,1.3057838322116073,-0.1576832163873328,0
0,0,0,0,-0.21871512695797646,1,0,0,2,2,0,0,0,0,2,0,0,-0.3958962959585028,-1.2484617172164352,0
0,1,1,0,-0.21871512695797646,1,2,1,2,0,0,2,2,2,0,1,0,1.3140928172124378,-0.41555172604935847,1
1,0,0,0,1.0436161483629645,1,2,1,0,0,0,2,0,0,0,0,0,0.5280628361338618,0.4258303311435753,0
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,3,0.21896859410296257,1.2237930499539915,1
0,0,1,1,-0.5851984004382496,1,2,2,1,1,1,1,1,1,2,1,1,-1.3331498040521963,0.3861175216473702,0
0,0,1,1,0.5956921474426305,1,0,2,1,1,1,1,1,1,2,1,0,-1.4444902030633266,-1.6821255969149957,0
0,0,1,1,1.5322605130033284,1,2,1,0,2,2,2,2,2,2,1,2,1.5101848632320405,1.3784082549258836,0
0,0,0,0,-0.7888002190384014,1,2,1,0,2,2,2,0,0,0,0,2,0.8188773111629334,-1.5878738623773354,1
0,0,1,1,0.14776814652229667,1,0,0,2,0,0,0,0,0,0,0,1,-0.45572098796448335,-1.0011832900867308,0
1,0,0,0,1.4100994218432374,1,0,2,1,1,1,1,1,1,2,1,3,-1.4943441130683104,-1.423198078999738,0
0,0,0,0,-0.9109613101984924,1,0,2,1,1,1,1,1,1,0,1,3,-1.491020519067978,-0.8809858533448832,0
1,1,0,0,-0.5444780367182193,1,0,1,2,0,0,0,0,2,0,1,2,0.749081837155956,-1.1383248588802928,0
0,0,1,1,1.5729808767233588,1,0,2,1,1,1,1,1,1,2,0,0,-1.4926823160681442,-1.4115489882141845,0
1,0,1,1,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,1,3,0.8188773111629334,0.997165283762314,0
0,0,1,1,0.6364125111626608,1,0,2,1,1,1,1,1,1,2,0,3,-1.4876969250676457,1.6680470121848734,0
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4860351280674797,-0.8741022996988743,0
1,0,1,1,-0.5851984004382496,1,0,0,2,0,2,2,2,2,0,0,2,0.6144762801425001,-1.1573870074384713,0
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4677553610656522,-0.8682777543060975,1
1,1,1,0,1.4100994218432374,1,2,1,0,2,0,2,2,2,2,0,0,1.2675625012077867,1.1835507363311701,0
1,0,1,1,1.4915401492832983,0,1,0,2,0,2,2,0,0,2,0,3,-0.8528904710041867,-0.45049899840601904,0
1,0,0,0,-0.5444780367182193,1,2,1,0,2,0,0,2,2,0,1,2,1.1695164781979852,-0.9127561009418473,1
1,1,1,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,3,1.653099405246327,1.5314349475179276,0
0,1,0,0,0.22920887396235737,1,0,2,1,1,1,1,1,1,2,0,3,-1.481049737066981,1.2910400740342323,0
1,1,1,0,0.3106496014024181,1,0,0,0,0,0,0,0,2,1,0,2,-0.29785027294870164,-0.7057199874349643,0
0,0,1,1,1.1657772395230555,1,2,2,1,1,1,1,1,1,2,1,3,-1.3481059770536914,-1.2876450225860243,0
0,0,0,0,-0.9109613101984924,1,2,1,0,2,0,0,0,0,0,1,1,0.5396954151350245,1.4996646999209635,1
1,0,1,0,-0.015113308357824713,1,2,0,2,0,0,2,2,0,1,1,1,0.2671607071077802,-0.6829513099904734,0
0,0,0,0,-0.46303730927815856,1,2,1,0,2,0,0,2,2,0,1,1,1.1661928841976528,-0.8783383327118028,0
0,1,0,0,1.0843365120829946,1,2,1,0,0,2,0,2,2,1,1,2,1.15456030519649,0.8335485086379485,0
0,1,1,0,-0.7888002190384014,1,0,1,0,0,0,0,0,0,0,1,2,0.179085466098976,1.64157180585407,1
0,0,0,0,0.5956921474426305,1,0,2,1,1,1,1,1,1,2,0,1,-1.479387940066815,-1.691656671194085,0
1,0,1,1,1.4915401492832983,1,2,2,1,1,1,1,1,1,2,1,0,-1.288281285047711,-1.017597918011829,0
1,0,0,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,1,1,-1.491020519067978,-0.2090451166690915,0
0,0,1,1,-0.4223169455581282,1,0,2,1,1,1,1,1,1,0,0,0,-1.5192710680708021,0.3225770264534419,0
1,1,1,0,-0.7073594915983407,1,2,1,2,0,2,0,2,0,0,1,2,1.0548524851865226,-1.3453609723871758,0
0,0,0,0,0.8400143297628127,1,0,2,1,1,1,1,1,1,2,0,1,-1.4926823160681442,-1.6747125391423707,0
0,1,1,0,-0.1779947632379461,1,2,2,1,1,1,1,1,1,0,0,3,-1.2982520670487077,1.2878630492745358,0
1,0,0,0,-0.4223169455581282,1,0,2,1,1,1,1,1,1,1,0,3,-1.477726143066649,0.4041206619523165,0
0,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,3,0.179085466098976,1.189375281723947,1
1,1,1,0,-0.6666391278783103,1,0,1,0,0,2,2,0,2,0,1,2,0.8903345821700764,-1.2076898994669978,0
0,0,1,1,0.6364125111626608,0,1,0,2,2,0,2,0,0,2,0,3,-0.84291968900319,-0.8878694069908921,0
1,1,1,0,-0.0965540357978854,1,2,1,2,2,2,2,2,0,0,1,0,1.3606231332170895,-0.2609365210774663,0
0,0,0,0,-1.1960038562387048,1,0,1,0,0,0,0,0,0,0,1,2,0.18240906009930805,-0.7014839544220358,0
1,1,0,0,1.002895784642934,1,2,1,2,0,0,2,0,2,2,0,2,0.9634536501773859,0.7419442947333686,0
0,1,1,0,1.4508197855632678,1,2,1,2,2,0,0,0,2,1,1,1,1.0565142821866886,1.0559402418166977,1
0,0,1,0,-0.38159658183809786,1,0,0,0,0,0,2,2,0,1,0,0,-0.1582593249347472,-1.3893098148963094,0
0,0,1,0,1.3286586944031769,1,0,0,0,0,0,2,2,0,2,1,1,-0.16490651293541178,0.00381554223056827,0
1,0,1,0,0.47353105628253944,1,0,1,0,0,0,0,2,2,1,1,0,0.8604222361670865,0.07371008694388939,0
0,0,1,1,1.5729808767233588,1,2,1,2,2,2,0,2,2,2,1,0,1.4703017352280534,1.373642717786339,0
0,0,1,0,0.18848851024232702,1,2,0,2,0,2,2,0,0,1,0,1,0.11095178909216456,-0.5987601538585183,0
0,0,0,0,-0.8295205827584317,1,0,2,1,1,1,1,1,1,0,0,3,-1.4744025490663168,-0.5008018904345456,0
1,0,1,1,1.4915401492832983,1,2,0,0,2,2,2,2,2,2,1,0,0.5712695581381809,0.7318837163276632,0
0,0,0,0,0.10704778280226633,1,0,0,2,2,2,0,0,0,0,0,2,-0.13997955793291994,-0.8831038698513475,0
1,0,0,0,-1.1145631287986442,1,0,0,0,2,0,2,0,2,0,1,0,0.0278619390838584,-0.16933230717288633,0
1,0,1,1,1.0436161483629645,1,2,1,0,0,0,0,2,0,2,0,0,0.5895493251400082,0.43377289304281635,0
1,0,1,0,1.6137012404433893,1,2,0,2,2,2,2,0,2,2,1,0,0.5829021371393436,0.8684957809946091,0
1,0,1,0,1.6137012404433893,1,2,0,2,2,2,2,0,0,2,0,3,0.11261358609233106,0.42688933939680745,0
0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,1,-1.477726143066649,-0.8714547790657939,0
0,0,0,0,0.26992923768238775,1,0,1,2,0,2,2,2,0,1,1,2,1.0232783421833662,-0.038015283772101185,1
1,0,1,1,0.8400143297628127,1,0,2,1,1,1,1,1,1,1,0,1,-1.481049737066981,-1.6556503905841924,0
0,0,0,0,-0.21871512695797646,1,0,1,0,0,2,2,0,2,0,1,2,0.8122301231622688,-0.6554170954064378,0
0,1,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.16246749609731476,1.1602525547600633,1
0,1,0,0,-1.2774445836787656,1,0,1,0,0,0,0,2,2,0,1,2,0.8155537171626008,1.610331062383722,1
0,0,1,0,-0.5851984004382496,1,0,1,2,0,0,0,0,0,0,0,2,0.33363258711442517,-1.2982351051183456,0
1,0,1,1,0.5549717837226001,1,0,2,1,1,1,1,1,1,2,1,3,-1.481049737066981,1.6431603182339183,0
0,0,1,0,1.6137012404433893,1,2,0,2,0,2,2,2,2,2,1,1,0.6526976111463211,0.9113856152505107,0
0,0,0,0,0.14776814652229667,1,0,1,0,0,2,2,0,2,0,1,2,0.7573908221567865,-0.31123941310599285,1
0,0,1,0,-1.1552834925186746,0,1,0,0,0,0,0,0,0,0,1,2,-1.3165318340505352,1.7231154413529446,0
0,0,0,0,-0.30015585439803716,1,0,2,1,1,1,1,1,1,2,0,1,-1.4943441130683104,0.40465016607893256,0
0,0,1,1,0.3106496014024181,0,1,0,0,2,0,0,2,2,0,1,2,-0.4623681759651477,-0.840743539722062,0
1,0,1,0,1.247217966963116,1,2,1,0,2,2,0,2,2,0,1,2,1.2509445312061254,1.0194044570801888,0
0,1,0,0,-0.7073594915983407,1,0,1,2,0,2,2,0,2,0,1,3,1.0482052971858582,-1.3061776670175866,1
1,0,0,0,-0.748079855318371,1,2,0,0,2,0,0,0,0,0,1,1,-0.3078210549496983,1.374701726039571,0
1,1,1,0,1.6137012404433893,1,2,1,0,2,2,2,2,2,2,1,0,1.4952286902305454,1.4461847831327406,0
1,0,0,0,0.26992923768238775,1,2,1,2,2,0,0,2,2,0,1,2,1.3838882912194153,0.10548033454085354,0
0,0,1,1,0.5956921474426305,0,1,0,2,2,2,0,2,2,2,1,1,-0.1582593249347472,-0.45208751078586723,0
1,0,1,0,-0.5444780367182193,1,2,1,2,2,0,2,0,0,0,1,1,0.7989357471609396,-1.1113201484228732,0
0,0,0,0,-1.1145631287986442,1,2,1,0,0,0,0,2,0,0,1,2,0.6792863631489789,0.3972371083063076,1
0,0,0,0,-0.7888002190384014,0,1,0,0,0,0,0,0,2,0,1,2,-0.9858342310174765,0.2807462004507724,1
0,0,0,0,-0.62591876415828,1,2,1,0,0,2,0,0,0,0,0,0,0.5081212721318681,-1.392486839656006,0
1,1,1,0,0.06632741908223598,1,2,1,0,0,0,0,0,0,0,1,2,0.358559542116917,-0.62682387256917,0
0,0,0,0,0.3920903288424788,1,0,0,0,2,0,0,0,0,0,1,2,-0.5055748979694671,-0.8237994076703478,0
1,0,1,0,-1.1145631287986442,1,2,1,0,2,0,0,0,0,0,1,2,0.5496661971360212,0.15790124307584438,1
0,0,1,1,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,0,1,-1.3580767590546883,-1.1176741979422662,0
1,1,1,0,-0.5444780367182193,1,0,0,2,0,2,0,2,0,0,0,0,0.05445069108651675,-1.4491437812039254,0
0,0,0,1,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,1,2,-1.5009913010689746,-0.11797040689112762,1
1,0,0,0,1.002895784642934,1,0,2,1,1,1,1,1,1,2,0,1,-1.5275800530716328,-1.6259981594936923,0
1,0,1,0,1.6137012404433893,1,2,1,0,2,2,2,2,2,2,1,2,1.4503601712260603,1.3874098250783569,0
0,0,0,0,-1.0738427650786138,1,0,1,0,2,0,0,0,2,0,1,3,0.7042133181514708,0.5650899164436015,0
0,0,1,1,-0.62591876415828,1,2,1,0,0,0,0,0,2,0,1,2,0.6875953481498096,-1.2818204771932475,1
1,0,1,0,1.1657772395230555,1,2,0,0,2,2,0,2,2,2,0,0,0.5363718211346925,0.49042983459073575,0
1,0,1,1,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.2073360151017999,1.221145529320911,1
1,0,1,1,0.6364125111626608,1,2,1,2,2,2,2,2,2,2,0,1,1.5633623672373562,0.6709907417668153,0
1,0,0,0,-0.6666391278783103,1,0,2,1,1,1,1,1,1,0,1,1,-1.4677553610656522,-0.2074566042892433,0
1,1,0,0,-0.9516816739185228,1,2,1,0,0,0,0,0,2,0,1,2,0.6743009721484804,1.3212218092513481,1
0,0,0,0,-1.1960038562387048,1,0,0,0,0,0,0,0,0,0,0,2,-0.6700928009859131,-1.5105662598913894,0
1,0,0,1,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,2,-0.6767399889865777,0.25585950649981715,1
1,0,0,0,1.3286586944031769,1,2,1,0,2,2,0,2,2,2,0,1,1.3406815692150957,1.0718253656151797,0
0,0,1,1,1.5322605130033284,1,2,1,2,2,2,2,2,2,2,1,1,1.6747027662484868,1.5129023030863653,0
1,0,1,0,1.125056875803025,1,0,0,2,0,0,0,2,0,1,1,3,-0.16490651293541178,-0.09202470468694024,0
0,0,1,0,1.4915401492832983,1,2,2,1,1,1,1,1,1,1,1,2,-1.2783105030467143,-1.0424846119627842,0
0,1,0,0,0.10704778280226633,1,0,1,0,0,0,0,0,0,0,0,2,0.19237984210030468,-0.633707426215179,0
0,0,0,0,-0.4223169455581282,1,0,2,1,1,1,1,1,1,0,1,3,-1.4860351280674797,0.3834700010142898,0
1,0,1,1,1.369379058123207,1,2,0,0,2,2,0,2,2,2,0,0,0.5014740841312035,0.5984486764204139,0
1,1,1,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.18407085709947407,1.1909637941037952,1
0,0,1,0,-1.2774445836787656,1,0,1,0,0,0,0,2,0,0,1,0,0.48485611412954227,1.4340061882205708,1
1,0,1,1,0.06632741908223598,1,2,1,0,0,2,0,0,2,0,1,1,0.8404806721650927,-0.2985313140672072,0
0,0,1,1,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,0,-1.3397969920528607,-1.086962958598534,0
1,0,1,1,-0.055833672077855064,0,1,0,2,0,2,2,2,2,1,0,2,-0.15992112193491323,-0.978944116768856,0
1,0,0,1,-0.0965540357978854,1,2,2,1,1,1,1,1,1,1,0,0,-1.3098846460498705,1.25768131405742,0
0,0,0,0,-0.9516816739185228,1,0,1,0,0,0,0,2,2,0,1,0,0.8654076271675846,1.480073047236169,1
1,0,1,1,-0.5037576729981889,1,0,1,0,0,0,0,0,0,0,1,2,0.18905624809997262,-1.2643468410149172,1
1,1,1,0,-0.5444780367182193,0,1,0,0,2,2,0,0,0,0,1,1,-1.0124229830201346,0.7970127239014397,0
0,0,1,0,1.3286586944031769,1,2,1,2,0,2,0,2,2,0,1,2,1.3390197722149297,1.166606604279456,0
0,0,1,1,-0.0965540357978854,1,0,2,1,1,1,1,1,1,2,0,3,-1.5109620830699715,0.8854399130463233,0
1,0,0,0,-1.0738427650786138,1,0,2,1,1,1,1,1,1,1,0,3,-1.51594747407047,-1.493092623713059,0
0,0,0,0,-1.2367242199587352,0,1,0,0,2,0,0,2,2,0,0,2,-0.4440884089633204,1.6998172597818375,0
1,0,1,1,0.8400143297628127,1,2,0,2,0,0,2,0,2,0,0,2,0.2355865641046238,0.00964008762334503,0
1,1,1,0,-1.0331224013585834,1,2,1,0,0,0,0,0,0,0,1,2,0.35357415111641893,0.6333959487770744,0
0,0,1,1,1.1657772395230555,1,0,0,2,0,0,0,0,0,1,1,0,-0.5005895069689685,-0.37107337941360863,0
1,1,0,0,1.5322605130033284,0,1,0,0,0,0,0,2,2,1,1,2,-0.6484894399837535,-0.22122371158126108,1
0,0,0,0,-0.7888002190384014,1,2,0,2,0,2,0,2,2,0,1,2,0.464914550127549,1.7278809784924893,0
1,1,1,0,0.10704778280226633,1,2,1,0,0,2,0,0,0,1,1,0,0.5596369791370178,-0.4330253622276887,0
0,0,1,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,1,1,0.1873944510998066,-1.20874890772023,0
0,0,0,0,-1.1960038562387048,1,2,1,0,0,0,0,0,0,0,1,2,0.36686852711774764,-0.6088207322642237,1
0,0,0,0,-1.1960038562387048,1,2,1,0,0,0,0,0,0,0,0,2,0.37683930911874425,-0.5458097411969115,0
0,0,0,0,1.2064976032430856,1,2,1,0,0,0,0,2,2,1,1,0,0.9717626351782166,0.791188178508663,0
1,0,1,1,1.6137012404433893,1,2,1,2,2,2,2,0,2,2,0,1,1.302460238211275,1.3381659413030624,0
1,0,1,0,1.247217966963116,1,0,2,1,1,1,1,1,1,2,1,0,-1.4893587220678117,-1.4973286567259876,0
1,1,0,0,-0.5037576729981889,1,0,1,0,0,0,0,0,0,0,0,1,0.21730679710279655,-1.3522445260331848,1
0,1,0,0,0.10704778280226633,1,2,1,2,2,2,2,2,2,1,1,0,1.5301264272340338,0.013346616509657514,0
1,1,1,0,-0.46303730927815856,1,0,1,0,0,0,0,0,0,0,1,2,0.14418772909548702,-1.262758328635069,1
1,0,1,0,1.2064976032430856,1,2,1,2,2,0,0,0,2,1,0,2,1.0415581091851935,0.8790858635269305,0
0,0,0,0,-0.7073594915983407,1,2,0,0,0,0,0,0,0,0,1,3,-0.5305018529719588,1.2534452810444914,0
0,0,0,0,0.9214550572028734,1,0,0,2,0,0,0,0,0,0,1,1,-0.47233895796614456,-0.42931883334137627,0
0,0,0,0,-0.8702409464784621,1,0,0,0,0,0,0,0,0,0,1,3,-0.6684310039857471,0.38982405053368263,0
0,0,1,1,-0.62591876415828,1,2,1,0,0,2,0,2,0,0,0,2,0.7806559801591124,-1.2744074194206225,1
0,0,0,0,1.1657772395230555,1,0,2,1,1,1,1,1,1,1,0,0,-1.505976692069473,-1.4030769221883272,0
0,0,1,0,1.5729808767233588,1,2,0,2,2,2,2,2,2,2,0,1,0.8155537171626008,1.0019308209018585,0
0,0,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,0,0,0.17410007509847744,-1.2193389902525513,1
1,0,0,0,0.10704778280226633,1,0,2,1,1,1,1,1,1,2,0,3,-1.5126238800701375,1.1115381751113849,0
0,0,0,0,-0.62591876415828,1,0,1,0,0,0,0,0,0,0,0,0,0.19071804510013865,-1.561398656046532,0
0,0,0,0,-0.46303730927815856,1,2,1,0,0,0,0,2,2,0,1,2,1.0831030341893466,-0.8005012260992407,1
0,0,1,0,0.5956921474426305,1,0,2,1,1,1,1,1,1,2,0,0,-1.4993295040688086,1.650573376006543,0
0,0,1,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,0,3,-1.4594463760648215,1.2513272645380271,0
1,0,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,1,3,-1.4993295040688086,1.1221282576437062,0
1,1,1,0,0.47353105628253944,1,0,2,1,1,1,1,1,1,2,1,1,-1.5093002860698053,1.556321641468883,0
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,3,-0.6900343649879066,0.2521529776135047,0
0,0,1,1,0.47353105628253944,1,2,1,0,2,2,0,0,2,1,0,2,0.9850570111795457,0.20767463097775488,0
1,0,1,1,-1.1145631287986442,1,2,2,1,1,1,1,1,1,0,1,0,-1.2916048790480432,-1.3871917983898452,1
1,0,0,0,-0.3408762181180675,1,2,0,2,0,0,0,0,0,0,1,0,-0.3028356639492,-1.3363594022347025,1
0,0,0,1,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.16246749609731476,1.1602525547600633,1
0,0,0,0,-0.5851984004382496,1,0,1,2,0,0,0,0,0,0,1,2,0.35357415111641893,-1.3601870879324258,0
0,0,0,0,-0.9109613101984924,1,2,1,0,0,2,0,2,2,0,1,2,1.1911198392001445,-1.661474935976969,1
0,0,1,0,1.3286586944031769,1,0,0,2,2,2,0,0,2,2,0,0,0.2073360151017999,0.246857936347344,0
0,1,0,0,-1.2774445836787656,1,0,1,0,2,0,0,0,2,0,1,2,0.7058751151516368,1.5785608147867578,1
0,0,0,0,0.8400143297628127,1,2,1,2,0,2,0,2,2,1,1,1,1.4021680582212426,0.8012487569143684,1
1,0,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,1,0,3,-1.4478137970636586,0.5804455361154676,0
1,0,1,0,0.025607055362205634,1,0,0,2,2,0,2,0,0,2,1,3,-0.12336158793125872,-0.8523926305076155,0
1,0,0,0,-1.1960038562387048,0,1,0,0,2,0,0,0,0,0,1,2,-1.16863190103575,1.434535692347187,1
0,0,0,0,0.06632741908223598,1,0,0,2,0,2,2,2,2,1,1,0,0.5047976781315361,-0.47009065109081355,0
0,0,1,1,-0.748079855318371,1,0,2,1,1,1,1,1,1,2,1,3,-1.4976677070686424,-0.5182755266128759,0
0,0,0,0,-0.7888002190384014,1,0,2,1,1,1,1,1,1,0,1,3,-1.477726143066649,-0.4605595768117243,0
1,1,1,0,0.5549717837226001,0,1,0,0,2,2,2,2,2,1,1,0,-0.1615829189350795,-0.43249585810107266,1
1,0,1,1,-0.38159658183809786,1,2,2,1,1,1,1,1,1,1,0,3,-1.343120586053193,0.6471630560690922,0
0,0,1,1,0.5956921474426305,1,0,2,1,1,1,1,1,1,2,0,3,-1.4960059100684764,1.6834026318567394,0
1,0,0,1,-0.62591876415828,1,0,0,2,0,0,0,0,0,0,1,3,-0.4806479429669752,1.5552626332156507,0
0,0,1,1,0.6771328748826912,1,2,1,0,0,0,0,2,2,0,1,2,1.0249401391835322,0.41576975273787004,1
1,1,1,0,1.0843365120829946,0,1,0,0,2,0,0,2,2,0,1,2,-0.4823097399671412,-0.3535997432352784,0
0,0,0,0,1.4915401492832983,1,2,0,2,0,2,2,2,2,2,1,1,0.684271754149477,0.836725533397645,0
1,0,0,0,-0.8702409464784621,0,1,0,0,0,2,0,2,0,1,1,2,-0.7698006209958805,0.38399950514090586,1
1,0,0,0,-0.9109613101984924,1,0,0,2,0,0,0,0,0,0,1,3,-0.4357794239624898,0.6010961970534943,0
1,0,1,1,-0.8295205827584317,1,2,2,1,1,1,1,1,1,2,1,0,-1.3547531650543558,-0.4854462707626796,0
1,0,0,0,0.5142514200025698,1,2,1,0,2,0,0,2,2,0,1,1,1.1994288242009752,0.3982961165595397,1
0,0,1,1,0.26992923768238775,1,0,0,0,0,2,0,2,0,0,1,3,-0.16324471593524553,-0.6792447811041609,0
1,1,1,0,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,0,1,-1.3065610520495383,-1.0244814716578379,0
1,0,1,1,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,0,1,-1.3580767590546883,-1.1430903960198373,0
0,0,1,1,0.025607055362205634,1,2,2,1,1,1,1,1,1,1,0,1,-1.3497677740538576,1.465246931690919,0
1,1,0,0,1.4100994218432374,1,2,1,0,0,0,0,0,0,0,1,3,0.36354493311741554,0.5417917348724944,0
1,0,1,1,0.18848851024232702,0,1,0,2,2,2,0,0,0,0,0,0,-0.8163309370005319,-1.2844679978263278,1
1,0,1,1,0.6771328748826912,1,2,1,0,0,0,0,2,0,0,0,2,0.6560212051466532,0.1949665319389692,1
0,0,1,0,-0.9516816739185228,1,0,0,0,2,0,0,0,0,0,0,3,-0.4623681759651477,0.36228983594964703,0
